,business_id,cool,date,funny,review_id,stars,text,useful,user_id
3711,hxedolqDRVlKA_iOoI09Ng,0,2015-11-20,0,yqNv36Cv8wmQ9dY59RQUYQ,2,Went there for lunch for my birthday and i was not impressed at all.  I ordered a beer & they were out off it and i. Ordered  a vodka & tonic which wasn't bad but i saw our drinks just sitting at the bar for way to long. I ordered the prime rib dip.. The waitress then came over and said they were out of the bread for the sandwich and ask if  they could put it on a hamburger bun; the food was good. But how do you run out of stuff in the middle of the week? My brother ordered another beer and that like our drinks before just sat at the bar. After we said we didn't want desert they just brought the bill didn't even ask if I wanted another drink. The all around service needs  major improvement,1,8HUexMOhmkqbnt86YrifTQ
3713,XwwjDG5z91z4fxxUYW-yxw,0,2013-09-29,0,h10jqJGyub4vBGA0Ea3mqg,3,I have only ever done takeout. with the size of there menu  there is nothing that i can say i will go here and no where else. The sauce for the Gyro is liquidity. For Middle eastern type food i would suggest going to Aladdin's,0,8HUexMOhmkqbnt86YrifTQ
3719,l0aaLW6ZdDXWjUegUECSxg,0,2015-12-15,0,RwKf5zjqr40v94MdaKUuZQ,5,I came here with my basketball team. Stellar service! Lots of refills and breadsticks. 10/10 would come back,0,GgZTSQk0xG6C_KhpI47jiA
3724,zw9_mqWBn1QCfZg88w0Exg,0,2014-04-17,0,Y7MArYMgk6ToWIuKrD9-Kg,5,Great food and wonderful service!!!! The manager is really friendly too! I would definitely recommend the steak quesadillas and the margaritas. I love the feel of the restaurant and that they are renovating the front entry. I can't wait to see it completed. Thanks for making this meal and experience!!!,0,gfK3WCNiD3Mq4BUPVfT4GA
3725,H-dkfQq4sVhq7rY5l9Qx7A,1,2015-01-20,1,rd7h7gmQxqV6W6sifnZVXw,5,Austin is a cool GM and I look forward to working out in here. They have everything I want and understand that we are clients who have personal needs and are not a nameless membership number. Thanks Austin!!!,3,gfK3WCNiD3Mq4BUPVfT4GA
3726,DDlE4BTZDdbBmoZkIVRuxQ,0,2017-04-28,0,AlxZZp61yjv89vzHkR9BPw,5,Love all the staff and dentist here! Like family! They take great care and are attentive. Flexible with my schedule. Been coming here for years!,0,tOIGjNwEkjAPA22Kc7XoLg
3730,pYLurMX_Sku8kK5r-kwu2w,0,2017-08-12,0,wqQu3F0mMzIs7xmR9NynKw,5,Family feel. They loved on my baby Bella and I feel secure with her there and they did great with my doggy,0,tOIGjNwEkjAPA22Kc7XoLg
3731,0TxkJxQ-inYuVae4xqytRg,0,2017-07-05,0,G9qccRWlXMhJsjxnsXWZpA,1,I love them for vet but I won't use them again for boarding. I picked her up and they hadn't done her nails after charging me and saying they had. They handed me back her bed that was covered in poop and she never poops herself and said they didn't have time to wash it......not sure how long she was sitting in her own poop. I won't use here again for boarding :(,1,tOIGjNwEkjAPA22Kc7XoLg
3732,SSCH4Z2gw-hh2KZy7aH4qw,1,2016-02-10,0,GP-yYgG9f6VMIouqAhHjXQ,5,Soooo delicious! I've had the chicken breakfast hash and the chicken sandwich. So unique and delicious. Best flavor ever. Excited to try more,0,tOIGjNwEkjAPA22Kc7XoLg
3734,NASjUYKkz6l7hQLxMf2lqg,0,2013-11-10,0,Se6VJ52jpwhoUcyEK4bcpA,5,A tiny place with amazing food!! Flew in from CA hungry and stumbled onto Chanpen. Oh happy day! Delicious!!!! Wonderful service too!,0,iEMIBk2BMoI7KG0-UWZNGw
3746,2dOS56h2QueEIDAdP9-1TQ,0,2012-07-21,0,8zz57EHsdbkIXY7xrNY6wg,4,Great place. hidden on side of a strip mall. I had Vietnamese Spring Rolls and Beef Curry. Atmosphere is great. Definitely worth a try.,0,PiofAYdePR2sDSpZEVbX2Q
3747,z15C-dJodOlPO8bMBl6F8g,0,2012-12-12,0,YKBlE1pVClvqfzw0S03K5w,5,I stopped one rainy night because the outside looked very interesting being an old firehouse in the strip. The inside didn't disappoint from the food and wine to the service. It has very relaxed and European feel to it. I look forward to my return.,1,PiofAYdePR2sDSpZEVbX2Q
3749,x5iQFVJkFl7fSXC6uVjwPw,0,2012-06-18,1,6qTtineIwJXZHVDmHtKDZg,1,We just moved to Mesa and were happy to hear about this place. We love Mexican food.  We were looking forward to a green chile burro enchilada style.  The meat in the burrito tasted like canned meat and was gravy like.  The rice and beans tasted like canned food too.  Not authentic at all.  We did not finish our food but ate a lot of chips and salsa which weren't bad.  Finished our drinks and left.   I am not sure why everyone raves about this place..... They must not know good mexican food.  We won't be back.,3,fOCV2evqdjDpfI-6ULvr5Q
3753,cxnbk6t6L3jnfT5n2Hbl3Q,0,2013-02-22,0,74rP8OQpbKUaCIIXVaBWXg,1,good food horrible service wanted the 5.00 lunch special on the door.. had the yelp deal 5-10.. was given a hard time about using the  yelp deal with special  so here is the breakdown  5.00 lunch special x 2 = 10.00 + tax  = 10.81  IF I WAS PAYING FULL CASH.... but since i had the yelp deal ....     7.99 menu price x 2 = 15.98  + tax 1.29 = 17.24 - 10.00 yelp deal =  7.24 CASH i paid + 5.00 price for yelp deal = 12.24 TOTAL i PAID USING A YELP DEAL  I WOULD HAVE HAD A BETTER PRICE GOING W/o the yelp deal...  food was good customer SERVICE SKILL NOT so much i will goto  5 guys better burger,2,Oo_D4vsr404DLdIA-E0BTw
3757,_7wj87KZspahqDHxbXreMQ,0,2016-01-07,0,wY57KaKMXWpjqbaeilkUgQ,1,The pharmacist at this Walgreens is extremely rude and unprofessional. She was trying to play doctor and she is not a doctor she is a fucking pharmacist.  This women had the audacity to question my family's intent and our doctors education. We have been loyal customers of Walgreens for 15 YEARS!!! I understand their policies and we weren't asking them for special treatment. We were merely asking if it would be possible to get a certain prescription on a certain day because of the holidays. She questions our doctors integrity who has also been our family doctor for 15 years! We usually use a different Walgreens and the reason we were using this location was because the other one didn't have our prescription in stock so they referred us to them. Our other Walgreens knows us by name and they are all very sweet. This pharmacist then begins to insult the other location to us (the CUSTOMER). She also says that our doctor who has been prescribing the same thing for the 15 years is wrong and he shouldn't be prescribing that to us. She said that wouldn't fill our prescription. Feeling so insulted we then proceeded to call the corporate office and they said they would have someone call us that was in our district. They still have not returned our call. Overall i think that this pharmacist should have some repercussions for her attempt to play god.,0,xU2DZktxrJIjthxUTpk_NA
3758,5wTs_RnU7XE_S2uw20kU9A,0,2016-01-07,0,MJtfAjacm6yaEE6FwMT4FA,1,All i wanted was some ice cream and they never have it!!! How does every other one have freaking ice cream except this one. It's the stupidest thing I've ever heard!!!,1,xU2DZktxrJIjthxUTpk_NA
3762,EZRl9nOwcaED93NnFakvHw,0,2017-11-13,0,TTr8OAuTQ3Ls7u9shD4ZEg,5,It is a great place to study! The server here is really friendly and I have never had a authentic tea drink like this. Tea shake is highly recommended. So delicious!!!,0,NX_cc7A7UZGK-EKB6ITetQ
3763,6Z6IyosSMciZtwk8hRLRag,0,2016-08-14,0,4P6BUkdQpobImZhCIY8Q_A,5,The food was good as usual. The server was really kind to help me get rid of all of green onions because I forgot to let him know that I do not like it. The renovation of the interior was pretty good.,0,NX_cc7A7UZGK-EKB6ITetQ
3765,wbeK4EgSJZ0mKDd2vbaxnA,0,2014-11-06,0,kfvzJqcxErM-AI_fErevWA,5,This place is fantastic. It's clean and the staff are very welcoming. I get a manicure & pedicure every three weeks!  Would recommend in a heartbeat.,1,Lo6HBMkIoENGkGSPqhlzCw
3772,rq5dgoksPHkJwJNQKlGQ7w,0,2014-11-20,0,cA4ilkHRE8iX0denhXMd-Q,5,Amazing little coffee shop! Loved the atmosphere and the coffee was fantastic! The employees were friendly and even helped play tour guide for my friend and I.,0,s6ZZfPL8j5pnvVSeu6WwEQ
3773,JOsBOphWK14yjq7FC1zL5w,0,2010-08-30,0,sxBSl-gyXLgerDC71DCwhg,3,Love this place for hangover Chinese.love the Kung pao and NY style chop suet,0,4ecDa-I2HE_P99l6ZfLqYw
3774,tXq5OcDNUT9boWJtaxtOlA,0,2010-08-23,0,BzuttF8N5YMzhW9CzkXTmg,4,Love this place great service and good food. Pretty girls don't hurt either,0,4ecDa-I2HE_P99l6ZfLqYw
3776,wkChwNgC7YSc8KZgXiGT0Q,1,2016-09-12,0,9n1T-wVxsfQZbQ3cdRf46A,5,Magnificent views at sunset. Excellent appetizers.  We enjoyed the beef sliders & calamari frites.  Friendly wait staff.  Do NOT miss the restrooms!,1,ceIxPqfjhZbMdht4tGk7TQ
3778,4bmaBgd-GfVO94K5BlXk-g,1,2016-04-30,0,x6nU3Oj_GSukylIK6b7vGA,5,We love Daniel!!! He's amazing! He has been mine & my husband tattoo artist for 8 years & does amazing work! I guarantee you won't be disappointed in his work!,2,Ge7j52ujSiEKMx3q6BXXMQ
3781,CZhc8YXdFLhAI4ViC2ERTg,0,2016-04-30,0,lF2BtQMpXWI62gUT3oitjQ,2,There food used to be good & I don't know what happened but it's nasty now!!!!!!!! I ordered shrimp enchiladas & they were sour and the tortilla was falling apart like it's been sitting there!,0,Ge7j52ujSiEKMx3q6BXXMQ
3783,-bMZCfTK7fxFaURynKpBMA,0,2013-02-26,0,MR5MJC3pEwc-4X1155zyJw,5,Great flavor and service. Excellent fish dishes. Clean and friendly.,0,beDswBeENFLTD6ZC1TzG7A
3784,nn4ZkIZTCd7jJhxs-P9tHA,0,2013-12-23,0,GZwLeIYv2kk53Rk7rUqRnw,1,Today is the last time I will ever order steak and eggs at the 5 & Diner.  This is the third time in a row where the steak just sucked.  Not even eatable.  The server (Carlos) is nice and does what he can but it's not enough.  Carlos told me he tells his boss but nothing changes.  Well now I'm telling whoever runs that place that your breakfast steak is not worth serving let along to pay $12 for it.  Unfortunately you will never have a chance to get me back even if you solve the problem.,1,nazlxDutX5FcG3F6xnFF-Q
3786,IQVka-wzJmN3jw2W70aCzw,0,2017-02-23,1,iMM4gfSUu1Ah7RwfX-CKfQ,1,Terrible.  Don't waste your time or money.  They only have one waiter to handle the entire place and he is so scripted he doesn't make any connection to the customers.  He's just working for tips.  The food is not to my liking the marinara sauce is way too sweet for my taste.  It's also expensive for what you get.  I will never go back to that place.  I'll go back to the Avanti.   Location is not great but the food and service is so far above this place it's not even a consideration.,0,nazlxDutX5FcG3F6xnFF-Q
3789,lbQiJ3t9VhBrt0NcuXx1bg,0,2017-06-14,0,Z5Rs_TtSTlMrCmcVWmIi_A,5,These people were very courteous and helpful.  They were honest and straight forward about what I could expect and what action they would take.  Unlike others I called who wouldn't even talk to me unless I made an appointment.  I highly recommend this firm.,1,nazlxDutX5FcG3F6xnFF-Q
3800,krROTqY_UsCzpdh0fFRggw,0,2015-04-22,0,39jlVqLyfP0hsScl1GwK5A,5,Great place. Brunch is perfect. Line up elsewhere if you want to pay more to be hip.,0,7EXsW-esp0YYoHuVkJK33A
3813,WdCh7l_pxqJtuZl5VJriYw,0,2012-07-19,0,778ud8jDdilg6UnlugnJkw,5,The Samosa Factory always has great service and fantastic food. My order is ready on time and the food is consistently perfect.,0,Jc6Cs05Dj6kXOpeEVuBbGg
3815,4s_cPDS_AkLP1fXMJPqB2w,0,2017-06-05,0,dZ-oRejfYsjeZrwlkE7tjA,4,My kids and I came here on a whim (sudden Bulgogi craving) and we loved it. Great service and yummy food. Even my picky eater 9 year old was obsessed with his Yakisoba. I had the bibimbap which was delicious.,0,2tOHlIE3sTntIX5DiE3l4w
3826,fiYqGH-esbPpO-3DnSqVeg,0,2011-10-18,0,7VV_lZwxJ_6hScT3YtuRkg,5,Divine! These bagels and bialys are so delicious. You will not be disappointed. I can eat these plain they taste that good. Mish mosh and egg are my favorites. You walk in and the smell of fresh made bagels fills the air. They serve these hot off the racks. Highly recommend this place if you would like to treat yourself to the way a real bagel should taste.,1,bfG_h-PhY0qVCKkRnf23Uw
3827,wuMtOi-Q0VPDTVC9O442dA,0,2017-04-20,1,QAMBGgnM3w7PvrhwCToYyw,5,Absolutely one of the best experiences I have ever had. Even with the late notice they were able to fit me into their schedule and really understood my situation with the Scorpions and that I couldn't have that with my two-year-old daughter running around. Would highly recommend these guys to anyone out there who's looking for Pest Control. And not that everyone is going to agree with this but it also helps that I find out Brad is a Dallas Cowboys fan .....that was just a bonus....lol.A+++++ service and and very knowledgeable.,0,mj0ToH8kS6SNj59wx-lOBA
3829,k6hh3LSw68Zyh-J5OPpuJA,0,2016-09-21,0,wDZ930sSvSU1KmAJrw-mxA,2,I had called handyman for several jobs that I wanted done? They had called me to arrange everyone to come on same day as I have a crazy work schedual . Even though these appointments were pre booked they cancelled one as the trade had to go to a bigger job. Not cool at all!!! The plumber got tied up so it ended up that both plumber and electricIan came at same time. Duanne Askew the electrician was terrific and finished the job off with a fair price as the lights I picked were not the easiest to install. Plumber was fine but could not give me a quote as the sink I had chosen was not the right size. Said to just call him when I got correct one and he would give me a quote. Since then haven't heard from him at all even though I have left several messages. For me the expierence has been less than satisfactory and I think they only want to do large projects even though their advertising implies that small jobs are top of mind. Will not use again. Can do my own search for trades,0,YpDrVlRcKq7Oq9J-74it_A
3854,wRQ4IUdDs-pheChmrNJSrg,0,2016-03-03,0,gICNSAHpWqDK8sjvIDbtWg,5,I couldn't be more happy with my experience at Pure Facials.  I went in for a free consultation regarding lip injections and met with Dr Denise Curtis.  She answered every question I had and her knowledge and confidence is what led me to go ahead with the procedure.  When I say she is top of the line I'm not kidding!  I am now three days out from receiving my filler and I couldn't be more pleased with the results!  Very natural looking.  Very little pain and bruising.  I would highly recommend her services to anyone.,0,P4uc45ola_JMqjFT3JoYuQ
3860,mjex91FZ2b5Khh4YDK4-9g,0,2017-12-28,0,51urVps2lcJ-qhbzIxw4JQ,5,Best Americano evah! And the breakfast sandwich is amaazing. Not to mention the awesome owners and friendly staff...,0,gJ6iIcLnwKOkBHcCeJYeLw
3864,7rHrKkouOYatJycqbobGOA,0,2016-11-27,0,T6Fi4vO07585XVhJKt-ryQ,5,1st time there and I am happy to let Denise work on my hair. She is awesome and work with me busy schedule. Thank you Denise for coming in Sunday. You are life saver.,1,r1yGSK0QGdXmIFJIy-RfZQ
3871,FJ4SYm6u4GbhkkXXnjYPcg,0,2014-08-30,0,RTkyzkRR1mnbI7S4WvjTyQ,5,Fantastic! Seats were awesome and the bathrooms were clean-ish. Didn't use the concessions. Love love love the reclining seats. Made it so much more enjoyable!,0,HYrFRSlJbCDhUX31GWLiCA
3872,-Dnh48f029YNugtMKkkI-Q,1,2014-08-30,0,Jdd3EPL1f9uD91BORKmcpg,5,Their marinara is fantastic. We all thought the food was great. The place is a little small though. Bonus points for the area- some cool shops nearby.,1,HYrFRSlJbCDhUX31GWLiCA
3874,eaPLZezIMILiG2rStpqfjA,0,2014-05-28,2,CdmB6S9aJDLH-SgBEQEF_g,1,Their customer service sucks. They didn't seem to have a great selection to choose from. They also don't offer much in the way of public service. They were also inconsistent about what they do offer. Over the phone I was told I could use a scanner (because they have it and it doesn't cost them anything) when I came in they told me to try staples.,2,HYrFRSlJbCDhUX31GWLiCA
3877,TCoBE_BkDRrK0bWrh5VueQ,1,2014-05-18,1,npKnwFm53uSnLDI8AQIjhg,1,Do not EVER eat here!!! Or the tacos at least. I went with a friend of mine and her sister. I got tacos and they got other menu items. I am just getting over a 36hr food poisoning! The food wasn't even that good. I have had way better tacos. The people I went with weren't impressed either. Do not waste your time or risk your health at this place!,1,TIwbzlcPzq_xJvcufzutSQ
3879,Ay34xZOFax3X23zaA3nwdg,0,2017-03-13,0,Bk0lUP8FuJhwvwuUETKr3Q,1,Stopped in today for lunch. Every previous experience has been great. Today was terrible. I walked in and sat down. The waitress kept on looking at my table and walking to other tables around me. After about 10 minutes the waitress asked if I was waiting for someone and I said no that I was alone. I ordered some water and she brought me some and the menu. I was ready to order right away and as I was talking to her she turned and walked away. I sat and waited as other patrons came in and sat down. The owner tended to them and the same waitress brought them their drinks and began to take their orders. I kept on waiting patiently for her to stop by but she proceeded to clear empty tables as well as ask other tables about their meals and if they needed anything.  After 25 minutes I decided to leave since nearly half of my lunch hour had passed with no true service.,3,_O9uuFfVgUSwuoTa9Vb4fQ
3880,bdPJYc4dx48FcgHSBD1swA,0,2013-12-30,0,43u2f3AiktyRT8wUVCgJnw,1,I own a 2006 Hyundai Sonata and love my car. I have been wanting to go in and purchase a second Sonata from Centennial Hyundai but after reading all of these reviews of the Sahara location I have serious reservations in doing so now. First impressions are everything but follow up and continued customer care after a big purchase are an absolute necessity. Despite the positive there are an alarming amount of negative reviews I feel I may steer clear of these dealerships even if there has been a change in ownership.,0,_O9uuFfVgUSwuoTa9Vb4fQ
3881,ZPwx7ktiVluGFVg0L05n5A,0,2017-03-13,0,pPuw28_LBmzuh1fSmPv8Yg,5,Excellent service and great food. Order the parrillada for a good variety of the meats they have to offer. The empanadas are delicious along with the sandwiches de miga.,0,_O9uuFfVgUSwuoTa9Vb4fQ
3882,a2leVC69VaflWRREkr7RNg,0,2017-12-28,0,WVSQxZ3d5lJ25h_UgAoEIQ,5,Shane was very polite. The company was willing to work on price. Shane arrived promptly. I loved that technician information and a profile picture was sent via text in advance. Shane was very knowledgeable and accommodating. Thank you for the service!,0,_O9uuFfVgUSwuoTa9Vb4fQ
3895,kp9IG_6UDGFn8HxlIDBusQ,0,2017-03-14,0,epYmB67MG7NkuAbmCUKplA,5,It has really good food and fancy restaurant it is really pretty I like eating on the Patio we are definitely coming back A pretty fountain And party room,0,lNlebhXrvf_WSxOhCNaePA
3898,XlbDdblfNsOGiZ84CorRBQ,0,2016-11-13,0,azGYp_Elvaydy1UpNjs5Mw,5,Excellent service and food. The best Pad Thai I have ever eaten. The basil rice rolls were excellent as well as the jasmine tea. Our waitress was friendly and helpful. Thanks for having gluten free options for those of us with food allergies. We will eat here again!,0,rQV9rfDlBzpkp22lGBQZBQ
3901,4bmaBgd-GfVO94K5BlXk-g,0,2016-09-28,0,PQ4OJBG96uItH_XOSc7srw,5,Daniel has been tattooing me for a few years and he never disappoints. All artists are equally talented.,0,_9FJo67GBwS_jPaPLwnszw
3908,f9cIbhLyBz_qTEfMLfwrrQ,0,2017-04-08,0,4NURF5wYUcqSAtccfnP4Nw,5,Me and the wifey really like this place. Good macaroni salad and BBQ spare ribs. People that work there seem friendly. They need to get the drain problem fixed. Sometimes there's a clogged drain smell.,0,L4WO1cEkT0QLgAdYayrfeA
3909,_y1Et7f4NE6D1P1GzphlIw,0,2016-03-23,0,eJvueuWkUnj8Y63YE9G_Hw,5,Excellent pizza at a decent price. There's a reason why there's usually a line all the way to the door. The best.,0,L4WO1cEkT0QLgAdYayrfeA
3913,CtYCzxaDoVCABoz1drGOGg,0,2017-05-09,0,Y0lgGBKChexIU4WbRg1IVw,1,THIS RATING IS IN THE REFUND POLICY. ..I RESERVED A ROOM FOR MAY5TH....HOWEVER I HAD TO CANCEL..I DID SO APRIL 24TH..AT THAT TIME THEY HAD ALREADY CHARGED MY CARD 125.00... KOOL.. WHEN I CANCELED I REQUESTED A REFUND...THERE WAS NO CANCELLATION FEE..!! Booking.com. call the hotel. .And i was to wait 7-10days.. I call back again May1st.. I was told it shoud be in my account May5th ...that the hotal was just refunding my money the Friday before .OK..HERE WE GO ..I called back again today May9th.. Booking.com called the hotel..And guess what?  THEY HADDEN REFUND MY MONEY YET..BUT WAS GOING TO DO SO TODAY..AND I SHOULD HAVE MY REFUND IN 5DAYS...You gotta be kidding me!!! Im about to blow a gasket because of the principle. .And oh yea. .i want my freakn money...REALLY! !! Booking. Com has to REFUND MY MONEY IF I DONT RECIEVE IN 5DAYS... At this point im supper PISSED...But however if i dont recieve my money in 5 or less days...ima tke to social media..the local news.  whover will listen #BOOKING. COM #HYATT PLACE. can kick rocks. .play i quick sand..run into traffic wthout looking..jump off a bridge...and play with fire after bathing in gasoline...!!!!! Yall done pissed off my #CAPRICORN..ok IM DONE!!!! #1835417441...,0,jXMNx3Km9vz-NedCKBe6oA
3919,5bcpM0ss6j3AnsOOiOZiig,0,2014-11-18,2,Qzkbi4e3DL6fyEnavKk65w,1,Came to this clinic because my family doctor is on the other side of the city. The front desk staff is disorganized and not very friendly. Dr. Patel is nice but doesn't seem to listen to what I need. I will not be going there anymore. I would rather drive across the city.,2,tuBxzi0Nu3osHLZt62R1Rg
3930,frCxZS7lPhEnQRJ3UY6m7A,1,2017-05-07,0,bbPRpgmMBnxDnTWzFi9iPg,5,This is one of the best (if not the best) places for tacos in the Phoenix area. We've tried several different tacos and quesadillas and everything has been delicious. It's also the closest I've seen to authentic Mexican in Phoenix. The variety of salsas makes it fun to eat these dishes.,1,HepI3TWMosZgOXM9pQwB0A
3938,ydqbNz2sHENV9XOElwyAYA,0,2015-05-30,0,-7xElVtsi_oR6iWSoJepcg,3,The atmosphere is fine and the service was good. The food was average. I had the stacked christmas enchiladas with chicken. It was a mess of flavors: the chicken was bland and the salsas drowned each other out. Add to that too much pico and the enchiladas turned into a sloppy mess.,1,HepI3TWMosZgOXM9pQwB0A
3944,-o082vExIs0VVNSuZmiTQA,0,2014-11-02,0,7qo_HYOkm82V0-GbFUutuQ,2,The food at this place was quite greasy and lacking flavor. I wouldn't call this place authentic as it's just a lot of fried food with greasy yellow cheese. I do NOT recommend this for visitors looking for authentic Mexican food.,0,HepI3TWMosZgOXM9pQwB0A
3948,GAKFx4jFUtTOTpp_jDJnuA,0,2017-09-01,0,OUZWMw7EgO7D596pUelSlA,5,Nice relaxing atmosphere. Friendly service and great selection of craft beer. King George and the Biltmore Blonde were both great beers. If you like darker beers the Ironwood was a delicious Imperial Porter.,1,6vJY67yve43Ijvn8RKVUow
3949,0QzCeORfF8EY34UODWRV9A,0,2017-09-03,0,7lbykaWFD8YBwT0mU1Rexw,4,Very pleased with our experience. Great off the strip option for the Las Vegas area. Excellent prices for the stay. The Feast buffet is a great priced food option. Bottomless mimosas for breakfast was a fun experience.,0,6vJY67yve43Ijvn8RKVUow
3950,tlt8zNrZ6_A3DmXiM-cnBA,0,2016-06-12,0,Nd_soHwCYi8adcNIT2w9LQ,1,Wife went to this location and was horrible. Not only are they slow and rude but the property looks terrible. Weeds all over and just very unprofessional in appearance. For gods sake hire a landscaper....,0,S0dnPb1OzaqdBSOxyLr7BQ
3953,J64Yg3hQJXSI-ipnfJUkiw,0,2016-08-24,0,WyXXGm0ryKoAlLi68pq-kg,2,Paid for an Escalade but got picked up by an old Yukon. Driver also talked on the phone while driving.,4,RsgRH4ixaiJ1zWnmXam6pQ
3956,JJDxLSeHkEFPUrPCxEFp0w,0,2015-11-12,0,jSVDzcNUKrd3HpF8xGxScA,2,If you don't mind the mechanic's attitude problem then I guess it's okay for a little shop that uses Hunter equipment.,1,RsgRH4ixaiJ1zWnmXam6pQ
3957,3k9treY8PmsZ42bKmuICgA,0,2015-10-11,0,OT7KEec2NRlCc8mGMZOf6A,2,Not sure why this place gets 4*... Food is meh like typical AYCE. iPad ordering is nice except the expensive dishes are ignored like salmon sashimi.,1,RsgRH4ixaiJ1zWnmXam6pQ
3959,JJys4pp5xmf3bB4E3lmxRA,0,2015-11-07,0,3ARL8Y4ZPZ1qE9vEk2PH6w,1,It was decent before now it's terrible. Wings are so dark it looks like it was fried in old oil. Flavours didn't taste normal. Won't ever go back again.,1,RsgRH4ixaiJ1zWnmXam6pQ
3966,wrcfLni9nmJK46Wb4XMkaQ,0,2016-06-09,0,Bi6sJcqCyi3sJj2hyYMCIQ,5,This location is awesome. Juan & Lily work hard to provide an enjoyable visit and go the extra mile. The Chicken Salad wrap is the very best  :-)  :-) but then again it is all so good.,0,peAIvDTWt8K5Ie06LKwI-Q
3972,bjllusUsLq9zE4yZnLpOzg,1,2017-04-01,0,tVcGeNVOX9OZBeIaCwJ7Ng,5,Awesome fresh spiced just right Lebanese food. The kabobs are amazing. Fluffy saffron rice. And the garlic sauce brings it all together oh and the iced tea made with rose water is truly unique and incredible!,1,E7PoXTT0MVc8xcayikQnsA
3978,Vd5n_Jv9vtvD6dzl3ReNWg,0,2017-07-01,0,rcczwv8dwm2q9PYOOoVSVQ,5,Seth Harrison commands an excellent crew. Seth estimated a very fair price to remove 2trees and trim others on our property. The equipment he used is in great condition and is a reflection of his commitment to great service. He used three professional cutters on our project and four plus ground men. A thoroughly professional crew. Thanks Seth for your fine work! I highly recommend!,0,Wn0H7qlBp7qxkTKO1yb7ng
3980,Qx2BnG2jpVV6XVFOYPfGcQ,0,2017-01-24,0,UcRaCYAPxYs5S6i3Y6FD7Q,5,Had an excellent experience with Greg Saxe...I ran out of diesel on the way back to Phoenix and BD' AZ Towing came to help out in the rain and bad weather!  Fast and professional....highly recommended!,0,f-7fj7zYD4Bt16X_fylhwg
3981,UdMrPZIXPTZfKhHBw_toKg,0,2017-01-24,0,dtL7CbqsBm-OPJM8t4jJ3g,5,Absolutely the best massage of my life.  This is the real deal and when I am back in town I will be stopping by again!  Marissa was extremely professional and the best!  I highly recommend going to The Spa 2 U!!!!!!,0,f-7fj7zYD4Bt16X_fylhwg
3997,waJ8_8FGJC-j5uIP2im1-A,0,2014-05-15,0,hOCsdqpudPEBXw0aZ-ECDw,5,I will keep it simple.  Vincent and crew are the best company I have ever used. Quality of work is excellent. Service is outstanding.  Price is right.  I would highly recommend Twenty20.,0,phnJUC7oDXSM5FZxQOXfLA
3998,WyjxWKA0VKs6qiUUU9FOlA,0,2017-10-19,0,9P7FB4mrxmWIVzFQfkh-qA,4,I had a total roof replacement and had several bids.   Arcadia offered the best value for the price.  Tommy was ( and is) great in being responsive to questions or concerns.  The crew was excellent at keeping the site clean and minimizing any disruptions.  The end product looks great!,0,phnJUC7oDXSM5FZxQOXfLA
4000,cX3N8kmxYoqiFzvQsTQ_wg,0,2014-03-17,0,KKk8cyEGGUVZeGyr4A81ww,1,I give this park one star and that's generous!!! I just can't believe that so many people don't pick up after their dogs. The dog poop is out of control and at this point is a hazard to my dog and myself!!! I tried out Southland and it is spotless compared to this park and will be going there from now on.,0,lndbbUPdqDhrAbTo8KZ_Lw
4002,rPk01P-gHFZnBtRyfc7Wrg,1,2014-08-21,1,GD0hHJCuCSkvPHCowIs5Tw,1,The food is not good. Enchilada sauce taste very bland and strange. Kids meal are bad and it's all over priced. It's an open kitchen too. I don't see how they pass health inspections . Won't go back.,0,eRqruHinDbcqiabrrwsJnw
4003,B1imfnKRvcotaYacPGUrLQ,0,2012-07-16,0,aVYEzil5IbO95WBfJHMDFg,5,Great food and service in good atmosphere.  Reasonably priced.  Will definately get back there.,0,briM6b9_gnvVjft5jly42A
4031,bEv7e3-xigK107P-7gFaKw,0,2013-12-16,0,gR-c-oVPm58ZJS2vJpsgLg,5,I had a wonderful experience with Drive time on bell. This is the 2nd time I have purchased with them. Everyone was so helpful and really went above and beyond to get things taken care of for me. I was so happy with all their protection plans and they stay true to their word.,0,vX06zW6rsonnhXxXQq61IA
4032,4iFYsHDzkuf3JjSzhaNd2g,0,2013-03-31,0,RkQ6Kaz5zUB04XEDKVDsBQ,5,I am so happy with Shane co. They have exceeded all of my expectations. Since i purchased my first piece of jewelry 4 years ago from Shane co I now refuse to shop anywhere else. The quality of their work is phenomenal. They have gone above and beyond for me and saved me a lot of heart ache. Thank you Aaron (manager) for all of your help and for making every experience with Shane Co. a wonderful one!,0,vX06zW6rsonnhXxXQq61IA
4033,KFC7mrcdUUeS0ueUCayyEA,0,2015-04-13,0,GCt3N2mFhq6aOH9flF5_3Q,5,We reserved a Bollywood private dance class to celebrate a friend's birthday. The staff were very nice and friendly and gave us an acceptable rate. The instructor was half an hour late so to compensate they gave us more time and charged us almost half the rate. The next day they also sent an apology email which was very sweet and professional from their side! The instructor was fun and flexible. We all had a great time and would definitely refer them.,0,8Du42UNHof7va5isCFtOig
4041,K1xLoyHmmkaOKIXs2FUVeA,0,2015-06-12,0,3YH6-r5Y1kM7QOW_PSyzug,1,Can you say BED BUGS?! My boyfriends uncle stayed there for two weeks and came back with bed bug bites all over him!! . I understand it's a weekly  but damn clean your shit!!!,0,gpqjvuBvOeyZPCPRAgLIjQ
